protocol,direction,train_frac,rep,model,n_train_sessions,n_test_sessions,n_train,n_test,train_prevalence,test_prevalence,f1_macro,recall,fpr,precision,pr_auc,brier,ece,alerts_per_hour,false_alerts_per_hour,ppv_deploy
random_sessions,n/a,0.7,11,stratified,21,9,2177,631,0.8847037207165824,0.3502377179080824,0.35849536154530437,0.8823529411764706,0.8731707317073171,0.352622061482821,0.3523415504740282,0.6085578446909667,0.6085578446909667,209985.353777857,209560.9756097561,0.0020209893712389883
random_sessions,n/a,0.7,11,majority,21,9,2177,631,0.8847037207165824,0.3502377179080824,0.25938967136150237,1.0,1.0,0.3502377179080824,0.3502377179080824,0.6497622820919176,0.6497622820919176,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,12,logreg,21,9,2073,735,0.7814761215629522,0.7170068027210884,0.5796416879314309,0.523719165085389,0.2403846153846154,0.8466257668711656,0.8537816282169755,0.3182448290401885,0.30023946906262816,57944.19666950307,57692.307692307695,0.004347095855553564
random_sessions,n/a,0.7,12,tree,21,9,2073,735,0.7814761215629522,0.7170068027210884,0.7675212519277794,0.8311195445920304,0.2692307692307692,0.8866396761133604,0.8574202843402259,0.19744788545307232,0.19810938693487945,65015.12147049901,64615.38461538461,0.006148367427042127
random_sessions,n/a,0.7,12,rf,21,9,2073,735,0.7814761215629522,0.7170068027210884,0.8544453749633161,0.9487666034155597,0.2692307692307692,0.8992805755395683,0.9210085268384658,0.10276406103446635,0.10702119750621328,65071.7052262458,64615.38461538461,0.00701258110994055
random_sessions,n/a,0.7,12,xgboost,21,9,2073,735,0.7814761215629522,0.7170068027210884,0.8318785682916118,0.9070208728652751,0.24519230769230768,0.9035916824196597,0.9061676694330936,0.1269197016954422,0.12686942350250024,59282.39635013714,58846.153846153844,0.0073587191281327055
random_sessions,n/a,0.7,12,hgb,21,9,2073,735,0.7814761215629522,0.7170068027210884,0.8212647053425588,0.9032258064516129,0.2644230769230769,0.896421845574388,0.9064507039449994,0.13835917523413802,0.13358898247532275,63895.95568307831,63461.53846153846,0.00679882187997231
random_sessions,n/a,0.7,12,mlp,21,9,2073,735,0.7814761215629522,0.7170068027210884,0.6283921488704596,0.6166982922201139,0.2692307692307692,0.8530183727034121,0.8293624728222384,0.31778204441070557,0.3164418400728488,64911.993012444385,64615.38461538461,0.004569392854767391
random_sessions,n/a,0.7,12,stratified,21,9,2073,735,0.7814761215629522,0.7170068027210884,0.5033491979552265,0.7798861480075902,0.7692307692307693,0.7197898423817863,0.7191772568018224,0.37551020408163266,0.364625850340136,184990.48015751253,184615.38461538462,0.0020276478108955612
random_sessions,n/a,0.7,12,majority,21,9,2073,735,0.7814761215629522,0.7170068027210884,0.41759112519809827,1.0,1.0,0.7170068027210884,0.7170068027210884,0.2829931972789116,0.28299319727891153,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,13,logreg,21,9,1870,938,0.818716577540107,0.6567164179104478,0.8447732119131713,0.797077922077922,0.046583850931677016,0.9703557312252964,0.9655921113258196,0.11369194784365794,0.09995075765875815,11563.488354461606,11180.124223602485,0.033152982829027136
random_sessions,n/a,0.7,13,tree,21,9,1870,938,0.818716577540107,0.6567164179104478,0.8810788142990194,0.875,0.08385093167701864,0.9522968197879859,0.9249941554030009,0.10999894558313544,0.11040134293019481,20545.065285851208,20124.223602484475,0.020483832857740053
random_sessions,n/a,0.7,13,rf,21,9,1870,938,0.818716577540107,0.6567164179104478,0.7414865214021187,0.952922077922078,0.5062111801242236,0.7826666666666666,0.9691796949738993,0.11325777651905042,0.11689383325005077,121949.00246568801,121490.68322981367,0.0037582860589884725
random_sessions,n/a,0.7,13,xgboost,21,9,1870,938,0.818716577540107,0.6567164179104478,0.8266376567471458,0.7613636363636364,0.034161490683229816,0.9770833333333333,0.9803470396423097,0.1127091646194458,0.12626668169964422,8564.944683268288,8198.757763975156,0.042754148781425506
random_sessions,n/a,0.7,13,hgb,21,9,1870,938,0.818716577540107,0.6567164179104478,0.9148661642921622,0.9074675324675324,0.052795031055900624,0.9704861111111112,0.9866516693050029,0.06947544925884057,0.049351970059222296,13107.264783661056,12670.80745341615,0.03329888710182875
random_sessions,n/a,0.7,13,mlp,21,9,1870,938,0.818716577540107,0.6567164179104478,0.8379334037842594,0.952922077922078,0.3105590062111801,0.8544395924308588,0.9669074024645095,0.10175224393606186,0.06474588121189971,74992.48072655757,74534.16149068323,0.0061115358691159905
random_sessions,n/a,0.7,13,stratified,21,9,1870,938,0.818716577540107,0.6567164179104478,0.46897134865227913,0.801948051948052,0.8291925465838509,0.6491458607095927,0.6506452243110608,0.4147121535181237,0.4147121535181237,199391.91765801504,199006.2111801242,0.0019344138038352543
random_sessions,n/a,0.7,13,majority,21,9,1870,938,0.818716577540107,0.6567164179104478,0.3963963963963964,1.0,1.0,0.6567164179104478,0.6567164179104478,0.34328358208955223,0.34328358208955223,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,14,logreg,21,9,2183,625,0.8030233623453963,0.6304,0.8161074984951182,0.8350253807106599,0.19047619047619047,0.8820375335120644,0.9583844461290297,0.11040298062955589,0.0698417905082495,46115.90112785396,45714.28571428571,0.008708827188582853
random_sessions,n/a,0.7,14,tree,21,9,2183,625,0.8030233623453963,0.6304,0.8855232731185749,0.9695431472081218,0.22510822510822512,0.880184331797235,0.872576687173969,0.1024,0.10239999999999999,54492.2873633086,54025.97402597403,0.00855741903850693
random_sessions,n/a,0.7,14,rf,21,9,2183,625,0.8030233623453963,0.6304,0.8911149825783973,0.9898477157360406,0.24242424242424243,0.874439461883408,0.9212970535497902,0.08580150941346595,0.04796384307369202,58657.89724349484,58181.818181818184,0.008116197205303842
random_sessions,n/a,0.7,14,xgboost,21,9,2183,625,0.8030233623453963,0.6304,0.8924268502581756,0.9771573604060914,0.22077922077922077,0.8830275229357798,0.9189141255967983,0.09041900187730789,0.07682429867363536,53456.98847097583,52987.01298701298,0.008791656571114553
random_sessions,n/a,0.7,14,hgb,21,9,2183,625,0.8030233623453963,0.6304,0.8938424290579541,0.9822335025380711,0.22510822510822512,0.8815489749430524,0.9235731309737192,0.09150588854804997,0.0846491585263658,54498.3909410224,54025.97402597403,0.008668456203773349
random_sessions,n/a,0.7,14,mlp,21,9,2183,625,0.8030233623453963,0.6304,0.8797348566439491,0.9695431472081218,0.23809523809523808,0.8741418764302059,0.9693604698667138,0.09230826050043106,0.08195806589188286,57609.17048019171,57142.85714285714,0.008094428950246809
random_sessions,n/a,0.7,14,stratified,21,9,2183,625,0.8030233623453963,0.6304,0.481562476434658,0.799492385786802,0.8008658008658008,0.63,0.6300802030456852,0.4224,0.42240000000000005,192592.3176037618,192207.7922077922,0.001996577022146461
random_sessions,n/a,0.7,14,majority,21,9,2183,625,0.8030233623453963,0.6304,0.38665358194308147,1.0,1.0,0.6304,0.6304,0.3696,0.36960000000000004,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,15,logreg,21,9,2213,595,0.7618617261635788,0.7747899159663866,0.7360248447204969,0.9436008676789588,0.5223880597014925,0.8613861386138614,0.9534558587428504,0.11527665160906095,0.06211750130844061,125826.97041702142,125373.1343283582,0.0036068267968234684
random_sessions,n/a,0.7,15,tree,21,9,2213,595,0.7618617261635788,0.7747899159663866,0.6266012034405108,0.8394793926247288,0.5895522388059702,0.8304721030042919,0.8197001188917796,0.2572430090682916,0.2527775880291183,141896.29493714013,141492.53731343284,0.0028454416226029616
random_sessions,n/a,0.7,15,rf,21,9,2213,595,0.7618617261635788,0.7747899159663866,0.7041076815966582,0.9414316702819957,0.582089552238806,0.84765625,0.9420673466826684,0.12806101123429306,0.11762646695535942,140154.2853246234,139701.49253731343,0.0032306738695946796
random_sessions,n/a,0.7,15,xgboost,21,9,2213,595,0.7618617261635788,0.7747899159663866,0.7515865063460254,0.9956616052060737,0.582089552238806,0.8547486033519553,0.8996973668611601,0.1292300671339035,0.11763953758122891,140180.36785845464,139701.49253731343,0.003416136856087695
random_sessions,n/a,0.7,15,hgb,21,9,2213,595,0.7618617261635788,0.7747899159663866,0.7355555555555555,0.9783080260303688,0.582089552238806,0.8525519848771267,0.9117278144029277,0.13903381938162682,0.12158840024228826,140172.02144762865,139701.49253731343,0.0033567962097985965
random_sessions,n/a,0.7,15,mlp,21,9,2213,595,0.7618617261635788,0.7747899159663866,0.7700038654812524,0.9978308026030369,0.5522388059701493,0.8614232209737828,0.9604693529670201,0.10989461839199066,0.09364851398301552,133017.23205533027,132537.31343283583,0.0036079432347142677
random_sessions,n/a,0.7,15,stratified,21,9,2213,595,0.7618617261635788,0.7747899159663866,0.4952510068816795,0.7592190889370932,0.7686567164179104,0.7726269315673289,0.7731477369215489,0.3596638655462185,0.31932773109243695,184842.7674139356,184477.61194029852,0.0019754923535598894
random_sessions,n/a,0.7,15,majority,21,9,2213,595,0.7618617261635788,0.7747899159663866,0.4365530303030303,1.0,1.0,0.7747899159663866,0.7747899159663866,0.22521008403361345,0.22521008403361345,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,16,logreg,21,9,1550,1258,0.6090322580645161,0.9562798092209857,0.5012147385688241,0.6625103906899418,0.03636363636363636,0.9974968710888611,0.9979032448502712,0.2504151449501976,0.33684141703650294,9045.91499934805,8727.272727272726,0.03522499073872434
random_sessions,n/a,0.7,16,tree,21,9,1550,1258,0.6090322580645161,0.9562798092209857,0.6936212886357939,0.8869492934330839,0.0,1.0,0.995057401541192,0.10810810810810811,0.10810810810810811,426.58883852493017,0.0,1.0
random_sessions,n/a,0.7,16,rf,21,9,1550,1258,0.6090322580645161,0.9562798092209857,0.6519337275664624,0.8528678304239401,0.0,1.0,0.9990855501985302,0.12186695954145102,0.23610564677312915,410.1969525085083,0.0,1.0
random_sessions,n/a,0.7,16,xgboost,21,9,1550,1258,0.6090322580645161,0.9562798092209857,0.6280334335763686,0.829592684954281,0.0,1.0,0.9994182663777411,0.1374276578426361,0.17972397660221742,399.00249376558605,0.0,1.0
random_sessions,n/a,0.7,16,hgb,21,9,1550,1258,0.6090322580645161,0.9562798092209857,0.6256402332595098,0.8270989193682461,0.0,1.0,0.9979459282878184,0.14020556825095373,0.16206224301989505,397.80308747170153,0.0,1.0
random_sessions,n/a,0.7,16,mlp,21,9,1550,1258,0.6090322580645161,0.9562798092209857,0.6603082145543618,0.8603491271820449,0.0,1.0,0.999748621259727,0.10341770201921463,0.15111577441600516,413.7951713901619,0.0,1.0
random_sessions,n/a,0.7,16,stratified,21,9,1550,1258,0.6090322580645161,0.9562798092209857,0.4066586516230463,0.6051537822111388,0.6363636363636364,0.9541284403669725,0.9549779002220484,0.40540540540540543,0.40540540540540543,153018.32865458872,152727.27272727274,0.0019020984601980906
random_sessions,n/a,0.7,16,majority,21,9,1550,1258,0.6090322580645161,0.9562798092209857,0.4888256806176351,1.0,1.0,0.9562798092209857,0.9562798092209857,0.04372019077901431,0.04372019077901431,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,17,logreg,21,9,2245,563,0.7915367483296214,0.6571936056838366,0.6981233243967828,0.8027027027027027,0.40932642487046633,0.7898936170212766,0.8979113509659209,0.19708343878522105,0.16600275231071926,98624.41140508156,98238.34196891192,0.003914542359942993
random_sessions,n/a,0.7,17,tree,21,9,2245,563,0.7915367483296214,0.6571936056838366,0.6485305416826739,0.9,0.616580310880829,0.7367256637168141,0.7287724579135164,0.27708703374777977,0.27708703374777977,148412.14034286188,147979.27461139896,0.0029166463771960905
random_sessions,n/a,0.7,17,rf,21,9,2245,563,0.7915367483296214,0.6571936056838366,0.7721215517778193,0.9513513513513514,0.44559585492227977,0.8036529680365296,0.9371586115801045,0.14436433346015898,0.08688695922312527,107400.5689575482,106943.00518134715,0.004260347786257168
random_sessions,n/a,0.7,17,xgboost,21,9,2245,563,0.7915367483296214,0.6571936056838366,0.7692041535504883,0.918918918918919,0.40932642487046633,0.8114558472553699,0.8809856443043586,0.17725224792957306,0.17365956301887753,98680.3069800152,98238.34196891192,0.0044787559405626365
random_sessions,n/a,0.7,17,hgb,21,9,2245,563,0.7915367483296214,0.6571936056838366,0.7424240074441687,0.9297297297297298,0.47668393782383417,0.7889908256880734,0.87924057231207,0.20019586429779496,0.20180857002004982,114851.3096771894,114404.1450777202,0.0038934218575830486
random_sessions,n/a,0.7,17,mlp,21,9,2245,563,0.7915367483296214,0.6571936056838366,0.7774271989497553,0.9162162162162162,0.38860103626943004,0.8188405797101449,0.9057476413287844,0.14866696298122406,0.1283188886360677,93704.91381867502,93264.24870466322,0.004702689496780526
random_sessions,n/a,0.7,17,stratified,21,9,2245,563,0.7915367483296214,0.6571936056838366,0.5046692837275364,0.8,0.772020725388601,0.6651685393258427,0.6635735525974414,0.3960923623445826,0.3818827708703375,185669.74363234238,185284.97409326423,0.0020723330121038214
random_sessions,n/a,0.7,17,majority,21,9,2245,563,0.7915367483296214,0.6571936056838366,0.3965702036441586,1.0,1.0,0.6571936056838366,0.6571936056838366,0.3428063943161634,0.34280639431616344,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,18,logreg,21,9,2193,615,0.8540811673506612,0.44552845528455287,0.6819992078859356,1.0,0.5513196480938416,0.5930735930735931,0.7790267490536803,0.29150556383216264,0.3035634621073968,132797.6774663697,132316.715542522,0.003621764574681635
random_sessions,n/a,0.7,18,tree,21,9,2193,615,0.8540811673506612,0.44552845528455287,0.7119281045751633,1.0,0.5043988269794721,0.6143497757847534,0.6143497757847534,0.27967479674796747,0.27967479674796747,121536.68039892102,121055.71847507331,0.003957339646508605
random_sessions,n/a,0.7,18,rf,21,9,2193,615,0.8540811673506612,0.44552845528455287,0.6349944008958567,1.0,0.6217008797653959,0.5637860082304527,0.7721628024034364,0.29820514966603034,0.31951034797790107,149689.17306754272,149208.21114369502,0.00321307088543188
random_sessions,n/a,0.7,18,xgboost,21,9,2193,615,0.8540811673506612,0.44552845528455287,0.6450191704426629,1.0,0.6070381231671554,0.5696465696465697,0.7349243367560723,0.3253341615200043,0.33303757298040215,146170.111483965,145689.1495601173,0.003290425921994712
random_sessions,n/a,0.7,18,hgb,21,9,2193,615,0.8540811673506612,0.44552845528455287,0.6370098100920587,1.0,0.6187683284457478,0.5649484536082474,0.7425065145837337,0.3366606417294291,0.3399970457693182,148985.36075082718,148504.39882697948,0.0032282495503171446
random_sessions,n/a,0.7,18,mlp,21,9,2193,615,0.8540811673506612,0.44552845528455287,0.6470086708423423,1.0,0.6041055718475073,0.5708333333333333,0.7922056334780609,0.320107102394104,0.3336122394069968,145466.29916724947,144985.33724340177,0.0033063460512919958
random_sessions,n/a,0.7,18,stratified,21,9,2193,615,0.8540811673506612,0.44552845528455287,0.4149208414660594,0.8503649635036497,0.844574780058651,0.4472168905950096,0.4469642415157076,0.5349593495934959,0.5154471544715448,203106.94038289567,202697.94721407627,0.002013683865496471
random_sessions,n/a,0.7,18,majority,21,9,2193,615,0.8540811673506612,0.44552845528455287,0.30821147356580425,1.0,1.0,0.44552845528455287,0.44552845528455287,0.5544715447154471,0.5544715447154471,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,19,logreg,21,9,1834,974,0.7339149400218102,0.8223819301848049,0.8256294756294756,0.846441947565543,0.005780346820809248,0.9985272459499264,0.9955934820603485,0.1002155015825561,0.1715129905012654,1794.3895845207333,1387.2832369942196,0.22687734650179014
random_sessions,n/a,0.7,19,tree,21,9,1834,974,0.7339149400218102,0.8223819301848049,0.8989528286594262,0.9275905118601748,0.03468208092485549,0.9919893190921228,0.9797081348766117,0.06570841889117043,0.06570841889117043,8769.835139092454,8323.699421965317,0.05087161959732193
random_sessions,n/a,0.7,19,rf,21,9,1834,974,0.7339149400218102,0.8223819301848049,0.959627779735135,0.9725343320848939,0.011560693641618497,0.9974391805377721,0.999798012876598,0.03494780288373746,0.10153075276078855,3242.3184573559233,2774.566473988439,0.14426466416532413
random_sessions,n/a,0.7,19,xgboost,21,9,1834,974,0.7339149400218102,0.8223819301848049,0.9080418936975428,0.9263420724094882,0.0,1.0,0.9996278307411758,0.0505555123090744,0.08789085465602531,445.5352652871286,0.0,1.0
random_sessions,n/a,0.7,19,hgb,21,9,1834,974,0.7339149400218102,0.8223819301848049,0.8886293969396657,0.9101123595505618,0.005780346820809248,0.9986301369863013,0.9993516097236776,0.059528077101492625,0.06976679425380573,1825.0126283612233,1387.2832369942196,0.23985006161851297
random_sessions,n/a,0.7,19,mlp,21,9,1834,974,0.7339149400218102,0.8223819301848049,0.9483922354191914,0.9650436953807741,0.017341040462427744,0.9961340206185567,0.9996616108734875,0.02456141635775566,0.06210717463917748,4625.998983310084,4161.8497109826585,0.10033492743989089
random_sessions,n/a,0.7,19,stratified,21,9,1834,974,0.7339149400218102,0.8223819301848049,0.49428868120456904,0.7166042446941323,0.7109826589595376,0.8235294117647058,0.8232042203556703,0.3593429158110883,0.34086242299794667,170980.49750645453,170635.83815028903,0.0020157816896778165
random_sessions,n/a,0.7,19,majority,21,9,1834,974,0.7339149400218102,0.8223819301848049,0.4512676056338028,1.0,1.0,0.8223819301848049,0.8223819301848049,0.17761806981519507,0.17761806981519507,240480.9619238477,240000.0,0.002
