model,split_seed,tau,tp,fp,fn,tn
mlp,101,0.69,394,1,28,166
mlp,101,0.7,393,1,29,166
mlp,101,0.71,391,1,31,166
mlp,101,0.72,389,1,33,166
mlp,101,0.73,389,1,33,166
mlp,101,0.74,389,1,33,166
mlp,101,0.75,388,1,34,166
mlp,101,0.76,388,1,34,166
mlp,101,0.77,388,1,34,166
mlp,101,0.78,387,1,35,166
mlp,101,0.79,385,1,37,166
mlp,101,0.8,383,1,39,166
mlp,101,0.81,383,1,39,166
mlp,101,0.82,383,1,39,166
mlp,101,0.83,383,1,39,166
mlp,101,0.84,383,0,39,167
mlp,101,0.85,382,0,40,167
mlp,101,0.86,382,0,40,167
mlp,101,0.87,379,0,43,167
mlp,101,0.88,376,0,46,167
mlp,101,0.89,375,0,47,167
mlp,101,0.9,372,0,50,167
mlp,101,0.91,368,0,54,167
mlp,101,0.92,367,0,55,167
mlp,101,0.93,362,0,60,167
mlp,101,0.94,358,0,64,167
mlp,101,0.95,348,0,74,167
mlp,101,0.96,341,0,81,167
mlp,101,0.97,331,0,91,167
mlp,101,0.98,315,0,107,167
mlp,101,0.99,276,0,146,167
mlp,101,0.995,240,0,182,167
mlp,101,0.999,126,0,296,167
mlp,101,0.9995,91,0,331,167
majority,102,0.01,514,136,0,0
majority,102,0.02,514,136,0,0
majority,102,0.03,514,136,0,0
majority,102,0.04,514,136,0,0
majority,102,0.05,514,136,0,0
majority,102,0.06,514,136,0,0
majority,102,0.07,514,136,0,0
majority,102,0.08,514,136,0,0
majority,102,0.09,514,136,0,0
majority,102,0.1,514,136,0,0
majority,102,0.11,514,136,0,0
majority,102,0.12,514,136,0,0
majority,102,0.13,514,136,0,0
majority,102,0.14,514,136,0,0
majority,102,0.15,514,136,0,0
majority,102,0.16,514,136,0,0
majority,102,0.17,514,136,0,0
majority,102,0.18,514,136,0,0
majority,102,0.19,514,136,0,0
majority,102,0.2,514,136,0,0
majority,102,0.21,514,136,0,0
majority,102,0.22,514,136,0,0
majority,102,0.23,514,136,0,0
majority,102,0.24,514,136,0,0
majority,102,0.25,514,136,0,0
majority,102,0.26,514,136,0,0
majority,102,0.27,514,136,0,0
majority,102,0.28,514,136,0,0
majority,102,0.29,514,136,0,0
majority,102,0.3,514,136,0,0
majority,102,0.31,514,136,0,0
majority,102,0.32,514,136,0,0
majority,102,0.33,514,136,0,0
majority,102,0.34,514,136,0,0
majority,102,0.35,514,136,0,0
majority,102,0.36,514,136,0,0
majority,102,0.37,514,136,0,0
majority,102,0.38,514,136,0,0
majority,102,0.39,514,136,0,0
majority,102,0.4,514,136,0,0
majority,102,0.41,514,136,0,0
majority,102,0.42,514,136,0,0
majority,102,0.43,514,136,0,0
majority,102,0.44,514,136,0,0
majority,102,0.45,514,136,0,0
majority,102,0.46,514,136,0,0
majority,102,0.47,514,136,0,0
majority,102,0.48,514,136,0,0
majority,102,0.49,514,136,0,0
majority,102,0.5,514,136,0,0
majority,102,0.51,514,136,0,0
majority,102,0.52,514,136,0,0
majority,102,0.53,514,136,0,0
majority,102,0.54,514,136,0,0
majority,102,0.55,514,136,0,0
majority,102,0.56,514,136,0,0
majority,102,0.57,514,136,0,0
majority,102,0.58,514,136,0,0
majority,102,0.59,514,136,0,0
majority,102,0.6,514,136,0,0
majority,102,0.61,514,136,0,0
majority,102,0.62,514,136,0,0
majority,102,0.63,514,136,0,0
majority,102,0.64,514,136,0,0
majority,102,0.65,514,136,0,0
majority,102,0.66,514,136,0,0
majority,102,0.67,514,136,0,0
majority,102,0.68,514,136,0,0
majority,102,0.69,514,136,0,0
majority,102,0.7,514,136,0,0
majority,102,0.71,514,136,0,0
majority,102,0.72,514,136,0,0
majority,102,0.73,514,136,0,0
majority,102,0.74,514,136,0,0
majority,102,0.75,514,136,0,0
majority,102,0.76,514,136,0,0
majority,102,0.77,514,136,0,0
majority,102,0.78,514,136,0,0
majority,102,0.79,514,136,0,0
majority,102,0.8,514,136,0,0
majority,102,0.81,514,136,0,0
majority,102,0.82,514,136,0,0
majority,102,0.83,514,136,0,0
majority,102,0.84,514,136,0,0
majority,102,0.85,514,136,0,0
majority,102,0.86,514,136,0,0
majority,102,0.87,514,136,0,0
majority,102,0.88,514,136,0,0
majority,102,0.89,514,136,0,0
majority,102,0.9,514,136,0,0
majority,102,0.91,514,136,0,0
majority,102,0.92,514,136,0,0
majority,102,0.93,514,136,0,0
majority,102,0.94,514,136,0,0
majority,102,0.95,514,136,0,0
majority,102,0.96,514,136,0,0
majority,102,0.97,514,136,0,0
majority,102,0.98,514,136,0,0
majority,102,0.99,514,136,0,0
majority,102,0.995,514,136,0,0
majority,102,0.999,514,136,0,0
majority,102,0.9995,514,136,0,0
stratified,102,0.01,385,102,129,34
stratified,102,0.02,385,102,129,34
stratified,102,0.03,385,102,129,34
stratified,102,0.04,385,102,129,34
stratified,102,0.05,385,102,129,34
stratified,102,0.06,385,102,129,34
stratified,102,0.07,385,102,129,34
stratified,102,0.08,385,102,129,34
stratified,102,0.09,385,102,129,34
stratified,102,0.1,385,102,129,34
stratified,102,0.11,385,102,129,34
stratified,102,0.12,385,102,129,34
stratified,102,0.13,385,102,129,34
stratified,102,0.14,385,102,129,34
stratified,102,0.15,385,102,129,34
stratified,102,0.16,385,102,129,34
stratified,102,0.17,385,102,129,34
stratified,102,0.18,385,102,129,34
stratified,102,0.19,385,102,129,34
stratified,102,0.2,385,102,129,34
stratified,102,0.21,385,102,129,34
stratified,102,0.22,385,102,129,34
stratified,102,0.23,385,102,129,34
stratified,102,0.24,385,102,129,34
stratified,102,0.25,385,102,129,34
stratified,102,0.26,385,102,129,34
stratified,102,0.27,385,102,129,34
stratified,102,0.28,385,102,129,34
stratified,102,0.29,385,102,129,34
stratified,102,0.3,385,102,129,34
stratified,102,0.31,385,102,129,34
stratified,102,0.32,385,102,129,34
stratified,102,0.33,385,102,129,34
stratified,102,0.34,385,102,129,34
stratified,102,0.35,385,102,129,34
stratified,102,0.36,385,102,129,34
stratified,102,0.37,385,102,129,34
stratified,102,0.38,385,102,129,34
stratified,102,0.39,385,102,129,34
stratified,102,0.4,385,102,129,34
stratified,102,0.41,385,102,129,34
stratified,102,0.42,385,102,129,34
stratified,102,0.43,385,102,129,34
stratified,102,0.44,385,102,129,34
stratified,102,0.45,385,102,129,34
stratified,102,0.46,385,102,129,34
stratified,102,0.47,385,102,129,34
stratified,102,0.48,385,102,129,34
stratified,102,0.49,385,102,129,34
stratified,102,0.5,385,102,129,34
stratified,102,0.51,385,102,129,34
stratified,102,0.52,385,102,129,34
stratified,102,0.53,385,102,129,34
stratified,102,0.54,385,102,129,34
stratified,102,0.55,385,102,129,34
stratified,102,0.56,385,102,129,34
stratified,102,0.57,385,102,129,34
stratified,102,0.58,385,102,129,34
stratified,102,0.59,385,102,129,34
stratified,102,0.6,385,102,129,34
stratified,102,0.61,385,102,129,34
stratified,102,0.62,385,102,129,34
stratified,102,0.63,385,102,129,34
stratified,102,0.64,385,102,129,34
stratified,102,0.65,385,102,129,34
stratified,102,0.66,385,102,129,34
stratified,102,0.67,385,102,129,34
stratified,102,0.68,385,102,129,34
stratified,102,0.69,385,102,129,34
stratified,102,0.7,385,102,129,34
stratified,102,0.71,385,102,129,34
stratified,102,0.72,385,102,129,34
stratified,102,0.73,385,102,129,34
stratified,102,0.74,385,102,129,34
stratified,102,0.75,385,102,129,34
stratified,102,0.76,385,102,129,34
stratified,102,0.77,385,102,129,34
stratified,102,0.78,385,102,129,34
stratified,102,0.79,385,102,129,34
stratified,102,0.8,385,102,129,34
stratified,102,0.81,385,102,129,34
stratified,102,0.82,385,102,129,34
stratified,102,0.83,385,102,129,34
stratified,102,0.84,385,102,129,34
stratified,102,0.85,385,102,129,34
stratified,102,0.86,385,102,129,34
stratified,102,0.87,385,102,129,34
stratified,102,0.88,385,102,129,34
stratified,102,0.89,385,102,129,34
stratified,102,0.9,385,102,129,34
stratified,102,0.91,385,102,129,34
stratified,102,0.92,385,102,129,34
stratified,102,0.93,385,102,129,34
stratified,102,0.94,385,102,129,34
stratified,102,0.95,385,102,129,34
stratified,102,0.96,385,102,129,34
stratified,102,0.97,385,102,129,34
stratified,102,0.98,385,102,129,34
stratified,102,0.99,385,102,129,34
stratified,102,0.995,385,102,129,34
stratified,102,0.999,385,102,129,34
stratified,102,0.9995,385,102,129,34
logreg,102,0.01,514,136,0,0
logreg,102,0.02,513,136,1,0
logreg,102,0.03,510,136,4,0
logreg,102,0.04,510,136,4,0
logreg,102,0.05,510,136,4,0
logreg,102,0.06,509,131,5,5
logreg,102,0.07,507,122,7,14
logreg,102,0.08,507,118,7,18
logreg,102,0.09,506,117,8,19
logreg,102,0.1,504,114,10,22
logreg,102,0.11,503,112,11,24
logreg,102,0.12,500,109,14,27
logreg,102,0.13,497,108,17,28
logreg,102,0.14,495,105,19,31
logreg,102,0.15,494,102,20,34
logreg,102,0.16,494,98,20,38
logreg,102,0.17,494,96,20,40
logreg,102,0.18,492,95,22,41
logreg,102,0.19,491,94,23,42
logreg,102,0.2,490,94,24,42
logreg,102,0.21,490,93,24,43
logreg,102,0.22,490,93,24,43
logreg,102,0.23,488,93,26,43
logreg,102,0.24,488,92,26,44
logreg,102,0.25,487,92,27,44
logreg,102,0.26,486,92,28,44
logreg,102,0.27,485,91,29,45
logreg,102,0.28,483,91,31,45
logreg,102,0.29,483,90,31,46
logreg,102,0.3,483,90,31,46
logreg,102,0.31,477,90,37,46
logreg,102,0.32,476,90,38,46
logreg,102,0.33,473,90,41,46
logreg,102,0.34,472,89,42,47
logreg,102,0.35,469,88,45,48
logreg,102,0.36,467,88,47,48
logreg,102,0.37,466,85,48,51
logreg,102,0.38,466,84,48,52
logreg,102,0.39,464,83,50,53
logreg,102,0.4,463,83,51,53
logreg,102,0.41,461,83,53,53
logreg,102,0.42,459,82,55,54
logreg,102,0.43,457,82,57,54
logreg,102,0.44,455,80,59,56
logreg,102,0.45,451,78,63,58
logreg,102,0.46,449,78,65,58
logreg,102,0.47,448,78,66,58
logreg,102,0.48,445,77,69,59
logreg,102,0.49,445,75,69,61
logreg,102,0.5,442,74,72,62
logreg,102,0.51,439,74,75,62
logreg,102,0.52,436,74,78,62
logreg,102,0.53,433,74,81,62
logreg,102,0.54,428,74,86,62
logreg,102,0.55,422,74,92,62
logreg,102,0.56,419,74,95,62
logreg,102,0.57,418,74,96,62
logreg,102,0.58,418,74,96,62
logreg,102,0.59,416,73,98,63
logreg,102,0.6,412,73,102,63
logreg,102,0.61,411,72,103,64
logreg,102,0.62,407,70,107,66
logreg,102,0.63,405,70,109,66
logreg,102,0.64,403,70,111,66
logreg,102,0.65,399,70,115,66
logreg,102,0.66,394,68,120,68
logreg,102,0.67,391,68,123,68
logreg,102,0.68,382,68,132,68
logreg,102,0.69,381,68,133,68
logreg,102,0.7,379,67,135,69
logreg,102,0.71,374,64,140,72
logreg,102,0.72,372,64,142,72
logreg,102,0.73,366,63,148,73
logreg,102,0.74,358,62,156,74
logreg,102,0.75,355,62,159,74
logreg,102,0.76,345,62,169,74
logreg,102,0.77,339,61,175,75
logreg,102,0.78,333,61,181,75
logreg,102,0.79,323,60,191,76
logreg,102,0.8,316,59,198,77
logreg,102,0.81,311,57,203,79
logreg,102,0.82,310,56,204,80
logreg,102,0.83,304,55,210,81
logreg,102,0.84,299,52,215,84
logreg,102,0.85,294,50,220,86
logreg,102,0.86,286,49,228,87
logreg,102,0.87,283,47,231,89
logreg,102,0.88,277,47,237,89
logreg,102,0.89,274,45,240,91
logreg,102,0.9,259,42,255,94
logreg,102,0.91,249,39,265,97
logreg,102,0.92,242,33,272,103
logreg,102,0.93,232,27,282,109
logreg,102,0.94,224,21,290,115
logreg,102,0.95,217,19,297,117
logreg,102,0.96,202,15,312,121
logreg,102,0.97,189,9,325,127
logreg,102,0.98,164,4,350,132
logreg,102,0.99,136,1,378,135
logreg,102,0.995,113,1,401,135
logreg,102,0.999,89,1,425,135
logreg,102,0.9995,85,0,429,136
tree,102,0.01,450,83,64,53
tree,102,0.02,450,83,64,53
tree,102,0.03,450,83,64,53
tree,102,0.04,441,82,73,54
tree,102,0.05,441,82,73,54
tree,102,0.06,441,82,73,54
tree,102,0.07,441,82,73,54
tree,102,0.08,441,82,73,54
tree,102,0.09,441,82,73,54
tree,102,0.1,441,82,73,54
tree,102,0.11,441,82,73,54
tree,102,0.12,441,82,73,54
tree,102,0.13,441,82,73,54
tree,102,0.14,441,82,73,54
tree,102,0.15,441,82,73,54
tree,102,0.16,441,82,73,54
tree,102,0.17,441,82,73,54
tree,102,0.18,441,82,73,54
tree,102,0.19,441,82,73,54
tree,102,0.2,441,82,73,54
tree,102,0.21,441,82,73,54
tree,102,0.22,441,82,73,54
tree,102,0.23,441,82,73,54
tree,102,0.24,441,82,73,54
tree,102,0.25,441,82,73,54
tree,102,0.26,441,82,73,54
tree,102,0.27,441,82,73,54
tree,102,0.28,441,82,73,54
tree,102,0.29,441,82,73,54
tree,102,0.3,441,82,73,54
tree,102,0.31,441,82,73,54
tree,102,0.32,441,82,73,54
tree,102,0.33,441,82,73,54
tree,102,0.34,441,82,73,54
tree,102,0.35,441,82,73,54
tree,102,0.36,441,82,73,54
tree,102,0.37,441,82,73,54
tree,102,0.38,441,82,73,54
tree,102,0.39,441,82,73,54
tree,102,0.4,441,82,73,54
tree,102,0.41,441,82,73,54
tree,102,0.42,441,82,73,54
tree,102,0.43,441,82,73,54
tree,102,0.44,441,82,73,54
tree,102,0.45,441,82,73,54
tree,102,0.46,441,82,73,54
tree,102,0.47,441,82,73,54
tree,102,0.48,441,82,73,54
tree,102,0.49,441,82,73,54
tree,102,0.5,441,82,73,54
tree,102,0.51,441,82,73,54
tree,102,0.52,441,82,73,54
tree,102,0.53,441,82,73,54
tree,102,0.54,441,82,73,54
tree,102,0.55,441,82,73,54
tree,102,0.56,441,82,73,54
tree,102,0.57,441,82,73,54
tree,102,0.58,441,82,73,54
tree,102,0.59,441,82,73,54
tree,102,0.6,441,82,73,54
tree,102,0.61,441,82,73,54
tree,102,0.62,441,82,73,54
tree,102,0.63,441,82,73,54
tree,102,0.64,441,82,73,54
tree,102,0.65,441,82,73,54
tree,102,0.66,441,82,73,54
tree,102,0.67,441,82,73,54
tree,102,0.68,441,82,73,54
tree,102,0.69,441,82,73,54
tree,102,0.7,441,82,73,54
tree,102,0.71,441,82,73,54
tree,102,0.72,441,82,73,54
tree,102,0.73,441,82,73,54
tree,102,0.74,441,82,73,54
tree,102,0.75,441,82,73,54
tree,102,0.76,441,82,73,54
tree,102,0.77,441,82,73,54
tree,102,0.78,441,82,73,54
tree,102,0.79,441,82,73,54
tree,102,0.8,441,82,73,54
tree,102,0.81,441,82,73,54
tree,102,0.82,441,82,73,54
tree,102,0.83,441,82,73,54
tree,102,0.84,441,82,73,54
tree,102,0.85,441,82,73,54
tree,102,0.86,441,82,73,54
tree,102,0.87,441,82,73,54
tree,102,0.88,441,82,73,54
tree,102,0.89,441,82,73,54
tree,102,0.9,441,82,73,54
tree,102,0.91,441,82,73,54
tree,102,0.92,441,82,73,54
tree,102,0.93,441,82,73,54
tree,102,0.94,441,82,73,54
tree,102,0.95,441,82,73,54
tree,102,0.96,441,82,73,54
tree,102,0.97,441,82,73,54
tree,102,0.98,441,82,73,54
tree,102,0.99,441,82,73,54
tree,102,0.995,441,82,73,54
tree,102,0.999,441,82,73,54
tree,102,0.9995,441,82,73,54
rf,102,0.01,514,129,0,7
rf,102,0.02,514,129,0,7
rf,102,0.03,514,129,0,7
rf,102,0.04,514,129,0,7
rf,102,0.05,514,129,0,7
rf,102,0.06,514,129,0,7
rf,102,0.07,514,129,0,7
rf,102,0.08,514,129,0,7
rf,102,0.09,514,127,0,9
rf,102,0.1,513,127,1,9
rf,102,0.11,513,127,1,9
rf,102,0.12,513,127,1,9
rf,102,0.13,512,127,2,9
rf,102,0.14,512,127,2,9
rf,102,0.15,512,127,2,9
rf,102,0.16,511,127,3,9
rf,102,0.17,510,127,4,9
rf,102,0.18,509,126,5,10
rf,102,0.19,509,125,5,11
rf,102,0.2,508,125,6,11
rf,102,0.21,508,124,6,12
rf,102,0.22,507,124,7,12
rf,102,0.23,506,122,8,14
rf,102,0.24,506,121,8,15
rf,102,0.25,505,118,9,18
rf,102,0.26,504,114,10,22
rf,102,0.27,504,111,10,25
rf,102,0.28,504,109,10,27
rf,102,0.29,504,107,10,29
rf,102,0.3,504,103,10,33
rf,102,0.31,503,100,11,36
rf,102,0.32,502,97,12,39
rf,102,0.33,500,95,14,41
rf,102,0.34,500,94,14,42
rf,102,0.35,500,92,14,44
rf,102,0.36,498,92,16,44
rf,102,0.37,497,92,17,44
rf,102,0.38,497,91,17,45
rf,102,0.39,497,90,17,46
rf,102,0.4,497,88,17,48
rf,102,0.41,497,87,17,49
rf,102,0.42,496,86,18,50
rf,102,0.43,495,86,19,50
rf,102,0.44,495,86,19,50
rf,102,0.45,493,85,21,51
rf,102,0.46,493,85,21,51
rf,102,0.47,493,85,21,51
rf,102,0.48,491,85,23,51
rf,102,0.49,491,85,23,51
rf,102,0.5,491,83,23,53
rf,102,0.51,490,83,24,53
rf,102,0.52,488,82,26,54
rf,102,0.53,488,82,26,54
rf,102,0.54,488,81,26,55
rf,102,0.55,486,81,28,55
rf,102,0.56,486,81,28,55
rf,102,0.57,485,81,29,55
rf,102,0.58,485,80,29,56
rf,102,0.59,485,80,29,56
rf,102,0.6,484,80,30,56
rf,102,0.61,483,79,31,57
rf,102,0.62,480,79,34,57
rf,102,0.63,480,79,34,57
rf,102,0.64,479,79,35,57
rf,102,0.65,478,79,36,57
rf,102,0.66,475,78,39,58
rf,102,0.67,473,78,41,58
rf,102,0.68,471,78,43,58
rf,102,0.69,470,78,44,58
rf,102,0.7,469,78,45,58
rf,102,0.71,468,77,46,59
rf,102,0.72,464,77,50,59
rf,102,0.73,463,75,51,61
rf,102,0.74,459,74,55,62
rf,102,0.75,457,74,57,62
rf,102,0.76,454,74,60,62
rf,102,0.77,447,73,67,63
rf,102,0.78,444,72,70,64
rf,102,0.79,438,68,76,68
rf,102,0.8,421,67,93,69
rf,102,0.81,398,67,116,69
rf,102,0.82,379,64,135,72
rf,102,0.83,363,64,151,72
rf,102,0.84,351,62,163,74
rf,102,0.85,337,57,177,79
rf,102,0.86,321,53,193,83
rf,102,0.87,305,47,209,89
rf,102,0.88,297,46,217,90
rf,102,0.89,287,43,227,93
rf,102,0.9,279,40,235,96
rf,102,0.91,267,34,247,102
rf,102,0.92,257,29,257,107
rf,102,0.93,245,24,269,112
rf,102,0.94,234,16,280,120
rf,102,0.95,212,9,302,127
rf,102,0.96,191,8,323,128
rf,102,0.97,165,5,349,131
rf,102,0.98,135,4,379,132
rf,102,0.99,112,0,402,136
rf,102,0.995,80,0,434,136
rf,102,0.999,47,0,467,136
rf,102,0.9995,47,0,467,136
xgboost,102,0.01,505,111,9,25
xgboost,102,0.02,500,93,14,43
xgboost,102,0.03,497,90,17,46
xgboost,102,0.04,497,84,17,52
xgboost,102,0.05,495,83,19,53
xgboost,102,0.06,494,83,20,53
xgboost,102,0.07,494,82,20,54
xgboost,102,0.08,493,82,21,54
xgboost,102,0.09,492,82,22,54
xgboost,102,0.1,492,82,22,54
xgboost,102,0.11,491,82,23,54
xgboost,102,0.12,490,82,24,54
xgboost,102,0.13,490,82,24,54
xgboost,102,0.14,489,82,25,54
xgboost,102,0.15,486,82,28,54
xgboost,102,0.16,486,82,28,54
xgboost,102,0.17,486,82,28,54
xgboost,102,0.18,486,82,28,54
xgboost,102,0.19,486,82,28,54
xgboost,102,0.2,486,82,28,54
xgboost,102,0.21,486,82,28,54
xgboost,102,0.22,486,82,28,54
xgboost,102,0.23,485,82,29,54
xgboost,102,0.24,484,82,30,54
xgboost,102,0.25,484,82,30,54
xgboost,102,0.26,483,82,31,54
xgboost,102,0.27,483,82,31,54
xgboost,102,0.28,483,82,31,54
xgboost,102,0.29,483,82,31,54
xgboost,102,0.3,483,82,31,54
xgboost,102,0.31,482,82,32,54
xgboost,102,0.32,481,82,33,54
xgboost,102,0.33,480,82,34,54
xgboost,102,0.34,480,82,34,54
xgboost,102,0.35,480,82,34,54
xgboost,102,0.36,480,82,34,54
xgboost,102,0.37,480,82,34,54
xgboost,102,0.38,479,82,35,54
xgboost,102,0.39,478,81,36,55
xgboost,102,0.4,477,81,37,55
xgboost,102,0.41,477,81,37,55
xgboost,102,0.42,476,81,38,55
xgboost,102,0.43,476,81,38,55
xgboost,102,0.44,476,81,38,55
xgboost,102,0.45,475,81,39,55
xgboost,102,0.46,475,81,39,55
xgboost,102,0.47,475,81,39,55
xgboost,102,0.48,474,81,40,55
xgboost,102,0.49,473,81,41,55
xgboost,102,0.5,471,81,43,55
xgboost,102,0.51,471,81,43,55
xgboost,102,0.52,471,81,43,55
xgboost,102,0.53,470,81,44,55
xgboost,102,0.54,470,81,44,55
xgboost,102,0.55,470,81,44,55
xgboost,102,0.56,470,81,44,55
xgboost,102,0.57,469,81,45,55
xgboost,102,0.58,469,81,45,55
xgboost,102,0.59,469,81,45,55
xgboost,102,0.6,469,81,45,55
xgboost,102,0.61,468,81,46,55
xgboost,102,0.62,468,81,46,55
xgboost,102,0.63,467,81,47,55
xgboost,102,0.64,465,81,49,55
xgboost,102,0.65,463,81,51,55
xgboost,102,0.66,463,81,51,55
xgboost,102,0.67,462,81,52,55
xgboost,102,0.68,462,81,52,55
xgboost,102,0.69,461,80,53,56
xgboost,102,0.7,460,80,54,56
xgboost,102,0.71,460,79,54,57
xgboost,102,0.72,459,79,55,57
xgboost,102,0.73,459,79,55,57
xgboost,102,0.74,457,78,57,58
xgboost,102,0.75,457,78,57,58
xgboost,102,0.76,457,78,57,58
xgboost,102,0.77,457,77,57,59
xgboost,102,0.78,456,77,58,59
xgboost,102,0.79,455,77,59,59
xgboost,102,0.8,455,77,59,59
xgboost,102,0.81,454,77,60,59
xgboost,102,0.82,453,77,61,59
xgboost,102,0.83,453,77,61,59
xgboost,102,0.84,449,77,65,59
xgboost,102,0.85,448,76,66,60
xgboost,102,0.86,446,75,68,61
xgboost,102,0.87,444,75,70,61
xgboost,102,0.88,443,75,71,61
xgboost,102,0.89,439,75,75,61
xgboost,102,0.9,438,75,76,61
xgboost,102,0.91,433,75,81,61
xgboost,102,0.92,428,75,86,61
xgboost,102,0.93,418,75,96,61
xgboost,102,0.94,409,73,105,63
xgboost,102,0.95,390,71,124,65
xgboost,102,0.96,378,67,136,69
xgboost,102,0.97,370,65,144,71
xgboost,102,0.98,357,62,157,74
xgboost,102,0.99,326,54,188,82
xgboost,102,0.995,287,40,227,96
xgboost,102,0.999,187,17,327,119
xgboost,102,0.9995,121,9,393,127
hgb,102,0.01,495,89,19,47
hgb,102,0.02,493,87,21,49
hgb,102,0.03,492,84,22,52
hgb,102,0.04,492,84,22,52
hgb,102,0.05,491,83,23,53
hgb,102,0.06,491,83,23,53
hgb,102,0.07,491,83,23,53
hgb,102,0.08,491,83,23,53
hgb,102,0.09,491,82,23,54
hgb,102,0.1,489,82,25,54
hgb,102,0.11,488,82,26,54
hgb,102,0.12,488,82,26,54
hgb,102,0.13,488,82,26,54
hgb,102,0.14,488,82,26,54
hgb,102,0.15,487,82,27,54
hgb,102,0.16,487,82,27,54
hgb,102,0.17,487,82,27,54
hgb,102,0.18,487,82,27,54
hgb,102,0.19,487,82,27,54
hgb,102,0.2,487,82,27,54
hgb,102,0.21,487,82,27,54
hgb,102,0.22,486,82,28,54
hgb,102,0.23,485,82,29,54
hgb,102,0.24,485,82,29,54
hgb,102,0.25,485,82,29,54
hgb,102,0.26,485,82,29,54
hgb,102,0.27,485,82,29,54
hgb,102,0.28,485,82,29,54
hgb,102,0.29,485,82,29,54
hgb,102,0.3,485,82,29,54
hgb,102,0.31,485,82,29,54
hgb,102,0.32,485,81,29,55
hgb,102,0.33,485,81,29,55
hgb,102,0.34,485,81,29,55
hgb,102,0.35,484,80,30,56
hgb,102,0.36,484,80,30,56
hgb,102,0.37,484,79,30,57
hgb,102,0.38,483,79,31,57
hgb,102,0.39,483,79,31,57
hgb,102,0.4,483,79,31,57
hgb,102,0.41,483,78,31,58
hgb,102,0.42,483,78,31,58
hgb,102,0.43,483,78,31,58
hgb,102,0.44,483,78,31,58
hgb,102,0.45,483,78,31,58
hgb,102,0.46,483,78,31,58
hgb,102,0.47,483,78,31,58
hgb,102,0.48,483,78,31,58
hgb,102,0.49,483,78,31,58
hgb,102,0.5,482,78,32,58
hgb,102,0.51,482,78,32,58
hgb,102,0.52,482,78,32,58
hgb,102,0.53,482,78,32,58
hgb,102,0.54,482,78,32,58
hgb,102,0.55,482,78,32,58
hgb,102,0.56,482,78,32,58
hgb,102,0.57,481,78,33,58
hgb,102,0.58,481,78,33,58
hgb,102,0.59,481,78,33,58
hgb,102,0.6,481,78,33,58
hgb,102,0.61,481,78,33,58
hgb,102,0.62,479,78,35,58
hgb,102,0.63,479,78,35,58
hgb,102,0.64,479,78,35,58
hgb,102,0.65,479,78,35,58
hgb,102,0.66,479,78,35,58
hgb,102,0.67,478,78,36,58
hgb,102,0.68,478,78,36,58
hgb,102,0.69,478,78,36,58
hgb,102,0.7,478,78,36,58
hgb,102,0.71,478,78,36,58
hgb,102,0.72,478,78,36,58
hgb,102,0.73,478,77,36,59
hgb,102,0.74,476,77,38,59
hgb,102,0.75,475,77,39,59
hgb,102,0.76,475,77,39,59
hgb,102,0.77,475,77,39,59
hgb,102,0.78,475,77,39,59
hgb,102,0.79,475,77,39,59
hgb,102,0.8,474,77,40,59
hgb,102,0.81,474,77,40,59
hgb,102,0.82,474,77,40,59
hgb,102,0.83,474,77,40,59
hgb,102,0.84,472,77,42,59
hgb,102,0.85,472,77,42,59
hgb,102,0.86,472,77,42,59
hgb,102,0.87,471,77,43,59
hgb,102,0.88,471,77,43,59
hgb,102,0.89,471,77,43,59
hgb,102,0.9,469,77,45,59
hgb,102,0.91,468,77,46,59
hgb,102,0.92,468,77,46,59
hgb,102,0.93,465,77,49,59
hgb,102,0.94,465,77,49,59
hgb,102,0.95,465,77,49,59
hgb,102,0.96,465,77,49,59
hgb,102,0.97,463,76,51,60
hgb,102,0.98,461,72,53,64
hgb,102,0.99,454,70,60,66
hgb,102,0.995,451,68,63,68
hgb,102,0.999,441,66,73,70
hgb,102,0.9995,430,64,84,72
mlp,102,0.01,504,121,10,15
mlp,102,0.02,502,117,12,19
mlp,102,0.03,501,112,13,24
mlp,102,0.04,499,109,15,27
mlp,102,0.05,498,104,16,32
mlp,102,0.06,497,102,17,34
mlp,102,0.07,495,99,19,37
mlp,102,0.08,495,96,19,40
mlp,102,0.09,495,95,19,41
mlp,102,0.1,494,91,20,45
mlp,102,0.11,493,91,21,45
mlp,102,0.12,493,88,21,48
mlp,102,0.13,492,87,22,49
mlp,102,0.14,489,86,25,50
mlp,102,0.15,487,85,27,51
mlp,102,0.16,486,85,28,51
mlp,102,0.17,485,85,29,51
mlp,102,0.18,483,83,31,53
mlp,102,0.19,483,83,31,53
mlp,102,0.2,481,83,33,53
mlp,102,0.21,481,82,33,54
mlp,102,0.22,481,81,33,55
mlp,102,0.23,480,81,34,55
mlp,102,0.24,480,80,34,56
mlp,102,0.25,479,80,35,56
mlp,102,0.26,477,80,37,56
mlp,102,0.27,476,80,38,56
mlp,102,0.28,476,79,38,57
mlp,102,0.29,476,78,38,58
mlp,102,0.3,475,78,39,58
mlp,102,0.31,474,78,40,58
mlp,102,0.32,474,77,40,59
mlp,102,0.33,474,77,40,59
mlp,102,0.34,473,77,41,59
mlp,102,0.35,471,77,43,59
mlp,102,0.36,468,77,46,59
mlp,102,0.37,468,77,46,59
mlp,102,0.38,467,77,47,59
mlp,102,0.39,467,77,47,59
