model,split_seed,session,tau,tp,fp,fn,tn
majority,112,28,0.05,52,0,0,0
majority,112,28,0.06,52,0,0,0
majority,112,28,0.07,52,0,0,0
majority,112,28,0.08,52,0,0,0
majority,112,28,0.09,52,0,0,0
majority,112,28,0.1,52,0,0,0
majority,112,28,0.11,52,0,0,0
majority,112,28,0.12,52,0,0,0
majority,112,28,0.13,52,0,0,0
majority,112,28,0.14,52,0,0,0
majority,112,28,0.15,52,0,0,0
majority,112,28,0.16,52,0,0,0
majority,112,28,0.17,52,0,0,0
majority,112,28,0.18,52,0,0,0
majority,112,28,0.19,52,0,0,0
majority,112,28,0.2,52,0,0,0
majority,112,28,0.21,52,0,0,0
majority,112,28,0.22,52,0,0,0
majority,112,28,0.23,52,0,0,0
majority,112,28,0.24,52,0,0,0
majority,112,28,0.25,52,0,0,0
majority,112,28,0.26,52,0,0,0
majority,112,28,0.27,52,0,0,0
majority,112,28,0.28,52,0,0,0
majority,112,28,0.29,52,0,0,0
majority,112,28,0.3,52,0,0,0
majority,112,28,0.31,52,0,0,0
majority,112,28,0.32,52,0,0,0
majority,112,28,0.33,52,0,0,0
majority,112,28,0.34,52,0,0,0
majority,112,28,0.35,52,0,0,0
majority,112,28,0.36,52,0,0,0
majority,112,28,0.37,52,0,0,0
majority,112,28,0.38,52,0,0,0
majority,112,28,0.39,52,0,0,0
majority,112,28,0.4,52,0,0,0
majority,112,28,0.41,52,0,0,0
majority,112,28,0.42,52,0,0,0
majority,112,28,0.43,52,0,0,0
majority,112,28,0.44,52,0,0,0
majority,112,28,0.45,52,0,0,0
majority,112,28,0.46,52,0,0,0
majority,112,28,0.47,52,0,0,0
majority,112,28,0.48,52,0,0,0
majority,112,28,0.49,52,0,0,0
majority,112,28,0.5,52,0,0,0
majority,112,28,0.51,52,0,0,0
majority,112,28,0.52,52,0,0,0
majority,112,28,0.53,52,0,0,0
majority,112,28,0.54,52,0,0,0
majority,112,28,0.55,52,0,0,0
majority,112,28,0.56,52,0,0,0
majority,112,28,0.57,52,0,0,0
majority,112,28,0.58,52,0,0,0
majority,112,28,0.59,52,0,0,0
majority,112,28,0.6,52,0,0,0
majority,112,28,0.61,52,0,0,0
majority,112,28,0.62,52,0,0,0
majority,112,28,0.63,52,0,0,0
majority,112,28,0.64,52,0,0,0
majority,112,28,0.65,52,0,0,0
majority,112,28,0.66,52,0,0,0
majority,112,28,0.67,52,0,0,0
majority,112,28,0.68,52,0,0,0
majority,112,28,0.69,52,0,0,0
majority,112,28,0.7,52,0,0,0
majority,112,28,0.71,52,0,0,0
majority,112,28,0.72,52,0,0,0
majority,112,28,0.73,52,0,0,0
majority,112,28,0.74,52,0,0,0
majority,112,28,0.75,52,0,0,0
majority,112,28,0.76,52,0,0,0
majority,112,28,0.77,52,0,0,0
majority,112,28,0.78,52,0,0,0
majority,112,28,0.79,52,0,0,0
majority,112,28,0.8,52,0,0,0
majority,112,28,0.81,52,0,0,0
majority,112,28,0.82,52,0,0,0
majority,112,28,0.83,52,0,0,0
majority,112,28,0.84,52,0,0,0
majority,112,28,0.85,52,0,0,0
majority,112,28,0.86,52,0,0,0
majority,112,28,0.87,52,0,0,0
majority,112,28,0.88,52,0,0,0
majority,112,28,0.89,52,0,0,0
majority,112,28,0.9,52,0,0,0
majority,112,28,0.91,52,0,0,0
majority,112,28,0.92,52,0,0,0
majority,112,28,0.93,52,0,0,0
majority,112,28,0.94,52,0,0,0
majority,112,28,0.95,52,0,0,0
majority,112,28,0.96,52,0,0,0
majority,112,28,0.97,52,0,0,0
majority,112,28,0.98,52,0,0,0
majority,112,28,0.99,52,0,0,0
majority,112,28,0.995,52,0,0,0
majority,112,28,0.999,52,0,0,0
majority,112,28,0.9995,52,0,0,0
stratified,112,3,0.01,0,43,0,12
stratified,112,3,0.02,0,43,0,12
stratified,112,3,0.03,0,43,0,12
stratified,112,3,0.04,0,43,0,12
stratified,112,3,0.05,0,43,0,12
stratified,112,3,0.06,0,43,0,12
stratified,112,3,0.07,0,43,0,12
stratified,112,3,0.08,0,43,0,12
stratified,112,3,0.09,0,43,0,12
stratified,112,3,0.1,0,43,0,12
stratified,112,3,0.11,0,43,0,12
stratified,112,3,0.12,0,43,0,12
stratified,112,3,0.13,0,43,0,12
stratified,112,3,0.14,0,43,0,12
stratified,112,3,0.15,0,43,0,12
stratified,112,3,0.16,0,43,0,12
stratified,112,3,0.17,0,43,0,12
stratified,112,3,0.18,0,43,0,12
stratified,112,3,0.19,0,43,0,12
stratified,112,3,0.2,0,43,0,12
stratified,112,3,0.21,0,43,0,12
stratified,112,3,0.22,0,43,0,12
stratified,112,3,0.23,0,43,0,12
stratified,112,3,0.24,0,43,0,12
stratified,112,3,0.25,0,43,0,12
stratified,112,3,0.26,0,43,0,12
stratified,112,3,0.27,0,43,0,12
stratified,112,3,0.28,0,43,0,12
stratified,112,3,0.29,0,43,0,12
stratified,112,3,0.3,0,43,0,12
stratified,112,3,0.31,0,43,0,12
stratified,112,3,0.32,0,43,0,12
stratified,112,3,0.33,0,43,0,12
stratified,112,3,0.34,0,43,0,12
stratified,112,3,0.35,0,43,0,12
stratified,112,3,0.36,0,43,0,12
stratified,112,3,0.37,0,43,0,12
stratified,112,3,0.38,0,43,0,12
stratified,112,3,0.39,0,43,0,12
stratified,112,3,0.4,0,43,0,12
stratified,112,3,0.41,0,43,0,12
stratified,112,3,0.42,0,43,0,12
stratified,112,3,0.43,0,43,0,12
stratified,112,3,0.44,0,43,0,12
stratified,112,3,0.45,0,43,0,12
stratified,112,3,0.46,0,43,0,12
stratified,112,3,0.47,0,43,0,12
stratified,112,3,0.48,0,43,0,12
stratified,112,3,0.49,0,43,0,12
stratified,112,3,0.5,0,43,0,12
stratified,112,3,0.51,0,43,0,12
stratified,112,3,0.52,0,43,0,12
stratified,112,3,0.53,0,43,0,12
stratified,112,3,0.54,0,43,0,12
stratified,112,3,0.55,0,43,0,12
stratified,112,3,0.56,0,43,0,12
stratified,112,3,0.57,0,43,0,12
stratified,112,3,0.58,0,43,0,12
stratified,112,3,0.59,0,43,0,12
stratified,112,3,0.6,0,43,0,12
stratified,112,3,0.61,0,43,0,12
stratified,112,3,0.62,0,43,0,12
stratified,112,3,0.63,0,43,0,12
stratified,112,3,0.64,0,43,0,12
stratified,112,3,0.65,0,43,0,12
stratified,112,3,0.66,0,43,0,12
stratified,112,3,0.67,0,43,0,12
stratified,112,3,0.68,0,43,0,12
stratified,112,3,0.69,0,43,0,12
stratified,112,3,0.7,0,43,0,12
stratified,112,3,0.71,0,43,0,12
stratified,112,3,0.72,0,43,0,12
stratified,112,3,0.73,0,43,0,12
stratified,112,3,0.74,0,43,0,12
stratified,112,3,0.75,0,43,0,12
stratified,112,3,0.76,0,43,0,12
stratified,112,3,0.77,0,43,0,12
stratified,112,3,0.78,0,43,0,12
stratified,112,3,0.79,0,43,0,12
stratified,112,3,0.8,0,43,0,12
stratified,112,3,0.81,0,43,0,12
stratified,112,3,0.82,0,43,0,12
stratified,112,3,0.83,0,43,0,12
stratified,112,3,0.84,0,43,0,12
stratified,112,3,0.85,0,43,0,12
stratified,112,3,0.86,0,43,0,12
stratified,112,3,0.87,0,43,0,12
stratified,112,3,0.88,0,43,0,12
stratified,112,3,0.89,0,43,0,12
stratified,112,3,0.9,0,43,0,12
stratified,112,3,0.91,0,43,0,12
stratified,112,3,0.92,0,43,0,12
stratified,112,3,0.93,0,43,0,12
stratified,112,3,0.94,0,43,0,12
stratified,112,3,0.95,0,43,0,12
stratified,112,3,0.96,0,43,0,12
stratified,112,3,0.97,0,43,0,12
stratified,112,3,0.98,0,43,0,12
stratified,112,3,0.99,0,43,0,12
stratified,112,3,0.995,0,43,0,12
stratified,112,3,0.999,0,43,0,12
stratified,112,3,0.9995,0,43,0,12
stratified,112,7,0.01,0,73,0,22
stratified,112,7,0.02,0,73,0,22
stratified,112,7,0.03,0,73,0,22
stratified,112,7,0.04,0,73,0,22
stratified,112,7,0.05,0,73,0,22
stratified,112,7,0.06,0,73,0,22
stratified,112,7,0.07,0,73,0,22
stratified,112,7,0.08,0,73,0,22
stratified,112,7,0.09,0,73,0,22
stratified,112,7,0.1,0,73,0,22
stratified,112,7,0.11,0,73,0,22
stratified,112,7,0.12,0,73,0,22
stratified,112,7,0.13,0,73,0,22
stratified,112,7,0.14,0,73,0,22
stratified,112,7,0.15,0,73,0,22
stratified,112,7,0.16,0,73,0,22
stratified,112,7,0.17,0,73,0,22
stratified,112,7,0.18,0,73,0,22
stratified,112,7,0.19,0,73,0,22
stratified,112,7,0.2,0,73,0,22
stratified,112,7,0.21,0,73,0,22
stratified,112,7,0.22,0,73,0,22
stratified,112,7,0.23,0,73,0,22
stratified,112,7,0.24,0,73,0,22
stratified,112,7,0.25,0,73,0,22
stratified,112,7,0.26,0,73,0,22
stratified,112,7,0.27,0,73,0,22
stratified,112,7,0.28,0,73,0,22
stratified,112,7,0.29,0,73,0,22
stratified,112,7,0.3,0,73,0,22
stratified,112,7,0.31,0,73,0,22
stratified,112,7,0.32,0,73,0,22
stratified,112,7,0.33,0,73,0,22
stratified,112,7,0.34,0,73,0,22
stratified,112,7,0.35,0,73,0,22
stratified,112,7,0.36,0,73,0,22
stratified,112,7,0.37,0,73,0,22
stratified,112,7,0.38,0,73,0,22
stratified,112,7,0.39,0,73,0,22
stratified,112,7,0.4,0,73,0,22
stratified,112,7,0.41,0,73,0,22
stratified,112,7,0.42,0,73,0,22
stratified,112,7,0.43,0,73,0,22
stratified,112,7,0.44,0,73,0,22
stratified,112,7,0.45,0,73,0,22
stratified,112,7,0.46,0,73,0,22
stratified,112,7,0.47,0,73,0,22
stratified,112,7,0.48,0,73,0,22
stratified,112,7,0.49,0,73,0,22
stratified,112,7,0.5,0,73,0,22
stratified,112,7,0.51,0,73,0,22
stratified,112,7,0.52,0,73,0,22
stratified,112,7,0.53,0,73,0,22
stratified,112,7,0.54,0,73,0,22
stratified,112,7,0.55,0,73,0,22
stratified,112,7,0.56,0,73,0,22
stratified,112,7,0.57,0,73,0,22
stratified,112,7,0.58,0,73,0,22
stratified,112,7,0.59,0,73,0,22
stratified,112,7,0.6,0,73,0,22
stratified,112,7,0.61,0,73,0,22
stratified,112,7,0.62,0,73,0,22
stratified,112,7,0.63,0,73,0,22
stratified,112,7,0.64,0,73,0,22
stratified,112,7,0.65,0,73,0,22
stratified,112,7,0.66,0,73,0,22
stratified,112,7,0.67,0,73,0,22
stratified,112,7,0.68,0,73,0,22
stratified,112,7,0.69,0,73,0,22
stratified,112,7,0.7,0,73,0,22
stratified,112,7,0.71,0,73,0,22
stratified,112,7,0.72,0,73,0,22
stratified,112,7,0.73,0,73,0,22
stratified,112,7,0.74,0,73,0,22
stratified,112,7,0.75,0,73,0,22
stratified,112,7,0.76,0,73,0,22
stratified,112,7,0.77,0,73,0,22
stratified,112,7,0.78,0,73,0,22
stratified,112,7,0.79,0,73,0,22
stratified,112,7,0.8,0,73,0,22
stratified,112,7,0.81,0,73,0,22
stratified,112,7,0.82,0,73,0,22
stratified,112,7,0.83,0,73,0,22
stratified,112,7,0.84,0,73,0,22
stratified,112,7,0.85,0,73,0,22
stratified,112,7,0.86,0,73,0,22
stratified,112,7,0.87,0,73,0,22
stratified,112,7,0.88,0,73,0,22
stratified,112,7,0.89,0,73,0,22
stratified,112,7,0.9,0,73,0,22
stratified,112,7,0.91,0,73,0,22
stratified,112,7,0.92,0,73,0,22
stratified,112,7,0.93,0,73,0,22
stratified,112,7,0.94,0,73,0,22
stratified,112,7,0.95,0,73,0,22
stratified,112,7,0.96,0,73,0,22
stratified,112,7,0.97,0,73,0,22
stratified,112,7,0.98,0,73,0,22
stratified,112,7,0.99,0,73,0,22
stratified,112,7,0.995,0,73,0,22
stratified,112,7,0.999,0,73,0,22
stratified,112,7,0.9995,0,73,0,22
stratified,112,11,0.01,70,0,24,0
stratified,112,11,0.02,70,0,24,0
stratified,112,11,0.03,70,0,24,0
