model,split_seed,tau,pi,lambda_b,alerts_per_hour,true_alerts_per_hour,false_alerts_per_hour,alerts_per_day,alerts_per_100k_benign,ppv,npv,fdr,missed_attacks_per_hour,recall,fpr,precision_corpus
xgboost,116,0.9000000000000001,0.0001,240000.0,33304.90674022396,20.235207377239966,33284.67153284672,799317.761765375,13877.044475093315,0.0006075743593901412,0.9999817762705919,0.9993924256406098,3.7671928627840363,0.8430493273542601,0.1386861313868613,0.9518987341772152
xgboost,116,0.9000000000000001,0.0003,240000.0,33345.3892997463,60.7177668995766,33284.67153284672,800289.3431939111,13893.91220822762,0.0018208744349563963,0.9999453198678069,0.9981791255650436,11.303839582367985,0.8430493273542601,0.1386861313868613,0.9518987341772152
xgboost,116,0.9000000000000001,0.001,240000.0,33487.20590578468,202.53437293796037,33284.67153284672,803692.9417388323,13953.002460743613,0.00604811203143628,0.9998176284695233,0.9939518879685637,37.70586730227986,0.8430493273542601,0.1386861313868613,0.9518987341772152
xgboost,116,0.9000000000000001,0.002,240000.0,33690.14615922953,405.47462638281047,33284.67153284672,808563.5078215087,14037.560899678969,0.012035407162272856,0.9996349581716878,0.9879645928377272,75.48729746488493,0.8430493273542601,0.1386861313868613,0.9518987341772152
xgboost,116,0.9000000000000001,0.003,240000.0,33893.493514486705,608.8219816399871,33284.67153284672,813443.8443476809,14122.288964369458,0.01796279812170337,0.9994519883717152,0.9820372018782966,113.34451785850827,0.8430493273542601,0.1386861313868613,0.9518987341772152
xgboost,116,0.9000000000000001,0.01,240000.0,35328.42747794795,2043.7559451012366,33284.67153284672,847882.2594707508,14720.178115811646,0.05785018159602353,0.9981627514817725,0.9421498184039765,380.4864791411877,0.8430493273542601,0.1386861313868613,0.9518987341772152
xgboost,116,0.9000000000000001,0.03,240000.0,39542.35726166185,6257.685728815127,33284.67153284672,949016.5742798843,16475.9821923591,0.15825272346325805,0.994395839558555,0.841747276536742,1164.9946835560077,0.8430493273542601,0.1386861313868613,0.9518987341772152
xgboost,116,0.9000000000000001,0.1,240000.0,55765.98692896032,22481.3153961136,33284.67153284672,1338383.6862950479,23235.8278870668,0.40313669019706044,0.9801548706445218,0.5968633098029396,4185.351270553064,0.8430493273542601,0.1386861313868613,0.9518987341772152
xgboost,116,0.9500000000000001,0.0001,240000.0,29800.503666614903,19.48176880468316,29781.02189781022,715212.0879987576,12416.87652775621,0.0006537395818080859,0.9999784960698372,0.999346260418192,4.520631435340843,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.9500000000000001,0.0003,240000.0,29839.478896793324,58.456998983103006,29781.02189781022,716147.4935230397,12433.116206997218,0.0019590489225797115,0.9999354780790642,0.9980409510774203,13.56460749884158,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.9500000000000001,0.001,240000.0,29976.015097287724,194.99319947750442,29781.02189781022,719424.3623349054,12490.006290536552,0.006504974021551907,0.9997848086580968,0.9934950259784481,45.24704076273583,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.9500000000000001,0.002,240000.0,30171.399064700054,390.3771668898335,29781.02189781022,724113.5775528012,12571.416276958356,0.012938649813775694,0.9995692789442079,0.9870613501862243,90.58475695786191,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.9500000000000001,0.003,240000.0,30367.174975878504,586.1530780682856,29781.02189781022,728812.1994210841,12652.98957328271,0.019302193191624947,0.9993534100596089,0.980697806808375,136.0134214302099,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.9500000000000001,0.01,240000.0,31748.68054708322,1967.6586492729994,29781.02189781022,761968.3331299972,13228.616894618008,0.06197607633976997,0.9978327634638723,0.93802392366023,456.58377496942524,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.9500000000000001,0.03,240000.0,35805.70868991414,6024.686792103926,29781.02189781022,859337.0085579394,14919.045287464227,0.16826050963769856,0.993393754721617,0.8317394903623014,1397.993620267209,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.9500000000000001,0.1,240000.0,51425.2670398132,21644.245142002987,29781.02189781022,1234206.4089555168,21427.19459992217,0.4208873650621223,0.9766660989318474,0.5791126349378777,5022.421524663677,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.95,0.0001,240000.0,29800.503666614903,19.48176880468316,29781.02189781022,715212.0879987576,12416.87652775621,0.0006537395818080859,0.9999784960698372,0.999346260418192,4.520631435340843,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.95,0.0003,240000.0,29839.478896793324,58.456998983103006,29781.02189781022,716147.4935230397,12433.116206997218,0.0019590489225797115,0.9999354780790642,0.9980409510774203,13.56460749884158,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.95,0.001,240000.0,29976.015097287724,194.99319947750442,29781.02189781022,719424.3623349054,12490.006290536552,0.006504974021551907,0.9997848086580968,0.9934950259784481,45.24704076273583,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.95,0.002,240000.0,30171.399064700054,390.3771668898335,29781.02189781022,724113.5775528012,12571.416276958356,0.012938649813775694,0.9995692789442079,0.9870613501862243,90.58475695786191,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.95,0.003,240000.0,30367.174975878504,586.1530780682856,29781.02189781022,728812.1994210841,12652.98957328271,0.019302193191624947,0.9993534100596089,0.980697806808375,136.0134214302099,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.95,0.01,240000.0,31748.68054708322,1967.6586492729994,29781.02189781022,761968.3331299972,13228.616894618008,0.06197607633976997,0.9978327634638723,0.93802392366023,456.58377496942524,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.95,0.03,240000.0,35805.70868991414,6024.686792103926,29781.02189781022,859337.0085579394,14919.045287464227,0.16826050963769856,0.993393754721617,0.8317394903623014,1397.993620267209,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.95,0.1,240000.0,51425.2670398132,21644.245142002987,29781.02189781022,1234206.4089555168,21427.19459992217,0.4208873650621223,0.9766660989318474,0.5791126349378777,5022.421524663677,0.8116591928251121,0.12408759124087591,0.9551451187335093
xgboost,116,0.99,0.0001,240000.0,3521.2478074097876,17.598172373291142,3503.6496350364964,84509.9473778349,1467.1865864207448,0.004997709146246163,0.9999729211277993,0.9950022908537538,6.404227866732861,0.7331838565022422,0.014598540145985401,0.993920972644377
xgboost,116,0.99,0.0003,240000.0,3556.4547142284155,52.80507919191901,3503.6496350364964,85354.91314148197,1481.8561309285062,0.014847673718622128,0.9999187515327531,0.9851523262813778,19.216527290025574,0.7331838565022422,0.014598540145985401,0.993920972644377
xgboost,116,0.99,0.001,240000.0,3679.789900862861,176.14026582636447,3503.6496350364964,88314.95762070866,1533.245792026192,0.04786693549679615,0.9997290334275154,0.9521330645032039,64.09997441387576,0.7331838565022422,0.014598540145985401,0.993920972644377
xgboost,116,0.99,0.002,240000.0,3856.2831531938873,352.63351815739105,3503.6496350364964,92550.7956766533,1606.7846471641196,0.09144388628862214,0.9994576710833503,0.9085561137113779,128.32840569030438,0.7331838565022422,0.014598540145985401,0.993920972644377
xgboost,116,0.99,0.003,240000.0,4033.130454175528,529.4808191390314,3503.6496350364964,96795.13090021268,1680.4710225731365,0.13128283975809812,0.999185912099779,0.8687171602419019,192.68568035946402,0.7331838565022422,0.014598540145985401,0.993920972644377
xgboost,116,0.99,0.01,240000.0,5281.065044738902,1777.4154097024054,3503.6496350364964,126745.56107373364,2200.443768641209,0.33656381707949246,0.9972724198870587,0.6634361829205075,646.827014540019,0.7331838565022422,0.014598540145985401,0.993920972644377
xgboost,116,0.99,0.03,240000.0,8945.839085362419,5442.189450325922,3503.6496350364964,214700.13804869805,3727.4329522343405,0.6083486857292878,0.9916952482638367,0.3916513142707122,1980.4909620452129,0.7331838565022422,0.014598540145985401,0.993920972644377
xgboost,116,0.99,0.1,240000.0,23055.219141762955,19551.569506726457,3503.6496350364964,553325.2594023109,9606.341309067897,0.8480322562326083,0.9707932560960099,0.15196774376739175,7115.097159940208,0.7331838565022422,0.014598540145985401,0.993920972644377
xgboost,116,0.995,0.0001,240000.0,1767.9699297873226,16.145112269074442,1751.8248175182482,42431.27831489574,736.6541374113843,0.00913200614843976,0.9999670216619932,0.9908679938515602,7.85728797094956,0.672645739910314,0.0072992700729927005,0.9966777408637874
xgboost,116,0.995,0.0003,240000.0,1800.2698442998253,48.445026781577084,1751.8248175182482,43206.47626319581,750.1124351249272,0.026909869614806937,0.9999010517212972,0.9730901303851931,23.576579700367507,0.672645739910314,0.0072992700729927005,0.9966777408637874
xgboost,116,0.995,0.001,240000.0,1913.4213916708761,161.59657415262797,1751.8248175182482,45922.11340010103,797.2589131961984,0.0844542529189116,0.9996700175562802,0.9155457470810884,78.64366608761226,0.672645739910314,0.0072992700729927005,0.9966777408637874
xgboost,116,0.995,0.002,240000.0,2075.3418066534696,323.51698913522114,1751.8248175182482,49808.20335968327,864.7257527722788,0.15588612348001546,0.9993395921848023,0.8441138765199845,157.44493471247426,0.672645739910314,0.0072992700729927005,0.9966777408637874
xgboost,116,0.995,0.003,240000.0,2237.587036911855,485.76221939360687,1751.8248175182482,53702.08888588453,932.3279320466063,0.21709198854852965,0.9990087229931696,0.7829080114514704,236.4042801048886,0.672645739910314,0.0072992700729927005,0.9966777408637874
xgboost,116,0.995,0.01,240000.0,3382.4811566947674,1630.656339176519,1751.8248175182482,81179.54776067441,1409.3671486228195,0.48208881694700545,0.996680136220308,0.5179111830529946,793.5860850659056,0.672645739910314,0.0072992700729927005,0.9966777408637874
xgboost,116,0.995,0.03,240000.0,6744.659175615424,4992.834358097176,1751.8248175182482,161871.82021477018,2810.2746565064267,0.740264886348627,0.9899041630731885,0.25973511365137303,2429.8460542739585,0.672645739910314,0.0072992700729927005,0.9966777408637874
xgboost,116,0.995,0.1,240000.0,19689.04454845995,17937.219730941702,1751.8248175182482,472537.06916303886,8203.768561858315,0.9110254023141374,0.9646549073521045,0.08897459768586258,8729.44693572496,0.672645739910314,0.0072992700729927005,0.9966777408637874
xgboost,117,0.05,0.0001,240000.0,145098.62926591164,24.002400240024002,145074.62686567163,3482367.1023818795,60457.76219412986,0.00016542127490423467,1.0,0.9998345787250957,0.0,1.0,0.6044776119402985,0.8583916083916084
xgboost,117,0.05,0.0003,240000.0,145146.64847215358,72.02160648194459,145074.62686567163,3483519.563331686,60477.77019673066,0.0004961988942911206,1.0,0.9995038011057089,0.0,1.0,0.6044776119402985,0.8583916083916084
xgboost,117,0.05,0.001,240000.0,145314.86710591186,240.24024024024024,145074.62686567163,3487556.810541885,60547.86129412994,0.001653239238522942,1.0,0.9983467607614771,0.0,1.0,0.6044776119402985,0.8583916083916084
xgboost,117,0.05,0.002,240000.0,145555.58878951933,480.9619238476954,145074.62686567163,3493334.130948464,60648.161995633054,0.0033043178063275223,1.0,0.9966956821936724,0.0,1.0,0.6044776119402985,0.8583916083916084
xgboost,117,0.05,0.003,240000.0,145796.79336517013,722.1664994984955,145074.62686567163,3499123.040764083,60748.66390215422,0.004953239936421099,1.0,0.995046760063579,0.0,1.0,0.6044776119402985,0.8583916083916084
xgboost,117,0.05,0.01,240000.0,147498.86928991406,2424.2424242424245,145074.62686567163,3539972.8629579376,61457.862204130855,0.0164356678523243,1.0,0.9835643321476757,0.0,1.0,0.6044776119402985,0.8583916083916084
xgboost,117,0.05,0.03,240000.0,152497.30727804278,7422.6804123711345,145074.62686567163,3659935.3746730266,63540.54469918449,0.04867417362876862,1.0,0.9513258263712314,0.0,1.0,0.6044776119402985,0.8583916083916084
xgboost,117,0.05,0.1,240000.0,171741.29353233828,26666.666666666664,145074.62686567163,4121791.044776119,71558.87230514096,0.15527230590961763,1.0,0.8447276940903824,0.0,1.0,0.6044776119402985,0.8583916083916084
xgboost,117,0.1,0.0001,240000.0,141516.49082894734,23.953515514484238,141492.53731343284,3396395.779894736,58965.20451206139,0.00016926306873618803,0.9999995037462144,0.9998307369312638,0.04888472553976453,0.9979633401221996,0.5895522388059702,0.8611599297012302
xgboost,117,0.1,0.0003,240000.0,141564.41223639852,71.87492296568809,141492.53731343284,3397545.8936735643,58985.17176516606,0.0005077188668410822,0.9999985109422795,0.9994922811331589,0.1466835162565086,0.9979633401221996,0.5895522388059702,0.8611599297012302
xgboost,117,0.1,0.001,240000.0,141732.28826601474,239.75095258190981,141492.53731343284,3401574.9183843536,59055.12011083948,0.0016915761081337064,0.999995033013594,0.9983084238918662,0.48928765833043597,0.9979633401221996,0.5895522388059702,0.8611599297012302
xgboost,117,0.1,0.002,240000.0,141972.51968142748,479.9823679946451,141492.53731343284,3407340.4723542593,59155.21653392812,0.0033808117871802147,0.9999900561227977,0.9966191882128198,0.9795558530503117,0.9979633401221996,0.5895522388059702,0.8611599297012302
xgboost,117,0.1,0.003,240000.0,142213.2330053967,720.6956919638753,141492.53731343284,3413117.592129521,59255.51375224863,0.005067711891034264,0.9999850692979566,0.9949322881089657,1.470807534620177,0.9979633401221996,0.5895522388059702,0.8611599297012302
xgboost,117,0.1,0.01,240000.0,143911.84238039574,2419.3050669629083,141492.53731343284,3453884.217129498,59963.26765849823,0.01681102143469241,0.9999498808548232,0.9831889785653076,4.937357279516218,0.9979633401221996,0.5895522388059702,0.8611599297012302
xgboost,117,0.1,0.03,240000.0,148900.10025042237,7407.562936989523,141492.53731343284,3573602.406010137,62041.70843767599,0.04974854230810708,0.9998465582675894,0.9502514576918929,15.117475381611511,0.9979633401221996,0.5895522388059702,0.8611599297012302
xgboost,117,0.1,0.1,240000.0,168104.8930500248,26612.355736591984,141492.53731343284,4034517.4332005954,70043.70543751035,0.15830803764095466,0.9994489655767974,0.8416919623590453,54.31093007467839,0.9979633401221996,0.5895522388059702,0.8611599297012302
xgboost,117,0.15000000000000002,0.0001,240000.0,139725.39716810238,23.904630788944477,139701.49253731343,3353409.532034457,58218.915486709324,0.00017108293319205976,0.9999990252162445,0.999828917066808,0.09776945107952639,0.9959266802443992,0.582089552238806,0.8624338624338624
xgboost,117,0.15000000000000002,0.0003,240000.0,139773.22077676287,71.72823944943158,139701.49253731343,3354557.298642309,58238.841990317866,0.0005131758361924813,0.9999970750693917,0.9994868241638075,0.2933670325130092,0.9959266802443992,0.582089552238806,0.8624338624338624
xgboost,117,0.15000000000000002,0.001,240000.0,139940.754202237,239.2616649235794,139701.49253731343,3358578.100853688,58308.647584265425,0.0017097354254487411,0.9999902434662896,0.9982902645745513,0.9785753166608452,0.9959266802443992,0.582089552238806,0.8624338624338624
xgboost,117,0.15000000000000002,0.002,240000.0,140180.495349455,479.00281214159486,139701.49253731343,3364331.88838692,58408.5397289396,0.003417043226644991,0.9999804675713582,0.996582956773355,1.95911170610057,0.9959266802443992,0.582089552238806,0.8624338624338624
xgboost,117,0.15000000000000002,0.003,240000.0,140420.71742174268,719.2248844292552,139701.49253731343,3370097.2181218243,58508.63225905946,0.005121928570334243,0.9999706722575168,0.9948780714296658,2.941615069240274,0.9959266802443992,0.582089552238806,0.8624338624338624
xgboost,117,0.15000000000000002,0.01,240000.0,142115.86024699683,2414.367709683392,139701.49253731343,3410780.6459279237,59214.941769582016,0.016988728108792574,0.9999015564368132,0.9830112718912074,9.874714559032167,0.9959266802443992,0.582089552238806,0.8624338624338624
